list_year,event_type,list_type,list_order,official_name_raw,official_name_normalized,rename_mark_in_source,document_name,document_number,document_date,publication_date,valid_from_rule,valid_until_rule,source_url,local_filename,source_pdf_page,extraction_status
2014,monitor_pass,第六次监测合格名单,605,山东好当家海洋发展股份有限公司,山东好当家海洋发展股份有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,606,靖海集团有限公司,靖海集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,607,山东俚岛海洋科技股份有限公司,山东俚岛海洋科技股份有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,608,寻山集团有限公司,寻山集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,609,山东美佳集团有限公司,山东美佳集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,610,山东省万兴食品有限公司,山东省万兴食品有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,611,临沂新程金锣肉制品集团有限公司,临沂新程金锣肉制品集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,612,青援食品有限公司,青援食品有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,613,山东绿润食品有限公司,山东绿润食品有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,614,*山东德州扒鸡股份有限公司,山东德州扒鸡股份有限公司,1,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,615,谷神生物科技集团有限公司,谷神生物科技集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,616,中澳控股集团有限公司,中澳控股集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,617,山东禹王实业有限公司,山东禹王实业有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,618,希森三和集团有限公司,希森三和集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,619,山东凤祥股份有限公司,山东凤祥股份有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,620,山东省高唐蓝山集团总公司,山东省高唐蓝山集团总公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,621,山东冠丰种业科技有限公司,山东冠丰种业科技有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,622,西王集团有限公司,西王集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,623,山东香驰粮油有限公司,山东香驰粮油有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,624,山东银香伟业集团有限公司,山东银香伟业集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,625,山东凯加食品股份有限公司,山东凯加食品股份有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,626,青岛天祥食品集团有限公司,青岛天祥食品集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,627,烟台北方安德利果汁股份有限公司,烟台北方安德利果汁股份有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,628,烟台张裕葡萄酿酒股份有限公司,烟台张裕葡萄酿酒股份有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,629,潍坊中基集团有限公司,潍坊中基集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,630,山东渤海油脂工业有限公司,山东渤海油脂工业有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,631,*山东佳农国际贸易有限公司,山东佳农国际贸易有限公司,1,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,632,潍坊金丝达实业有限公司,潍坊金丝达实业有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,633,荣成泰祥食品股份有限公司,荣成泰祥食品股份有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,634,蓬莱京鲁渔业有限公司,蓬莱京鲁渔业有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,635,山东鲁丰集团有限公司,山东鲁丰集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,636,山东三星集团有限公司,山东三星集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,637,山东荣信水产食品集团股份有限公司,山东荣信水产食品集团股份有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,638,*山东莺歌食品有限公司,山东莺歌食品有限公司,1,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,639,山东华誉集团有限公司,山东华誉集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,640,山东鼎力枣业食品集团有限公司,山东鼎力枣业食品集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,641,山东兔巴哥集团有限公司,山东兔巴哥集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,642,金乡县华光食品进出口有限公司,金乡县华光食品进出口有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,643,山东龙盛农牧集团有限公司,山东龙盛农牧集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,644,青岛佳德食品股份有限公司,青岛佳德食品股份有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,645,中椒英潮辣业发展有限公司,中椒英潮辣业发展有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,646,*山东仙坛股份有限公司,山东仙坛股份有限公司,1,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,647,山东丁马生物科技有限公司,山东丁马生物科技有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,648,山东盛德泰食品有限公司,山东盛德泰食品有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,649,山东汇康食品有限公司,山东汇康食品有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,650,山东大宝养殖加工有限责任公司,山东大宝养殖加工有限责任公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,651,山东寿光天成食品集团有限公司,山东寿光天成食品集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,652,*家家悦集团股份有限公司,家家悦集团股份有限公司,1,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,653,石岛集团有限公司,石岛集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,654,西霞口集团有限公司,西霞口集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,655,山东飞达集团有限公司,山东飞达集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,656,辅仁药业集团有限公司,辅仁药业集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,657,河南新野纺织股份有限公司,河南新野纺织股份有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,658,河南华星粉业股份有限公司,河南华星粉业股份有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,659,河南广安生物科技股份有限公司,河南广安生物科技股份有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,660,河南飞天农业开发股份有限公司,河南飞天农业开发股份有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,661,郑州毛庄绿园实业有限公司,郑州毛庄绿园实业有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,662,好想你枣业股份有限公司,好想你枣业股份有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,663,信阳万富油脂有限责任公司,信阳万富油脂有限责任公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,664,河南绿色中原现代农业集团有限公司,河南绿色中原现代农业集团有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
2014,monitor_pass,第六次监测合格名单,665,郑州金苑面业有限公司,郑州金苑面业有限公司,0,农业部关于公布第六次监测合格农业产业化国家重点龙头企业名单的通知,农经发〔2014〕9号,2014-09-01,待核实,延续既有资格；监测日不是首次取得资格日,至后续监测、取消或其他正式资格事件更新,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,2014_monitor6.pdf,22,程序提取_官方声明数量校验通过_抽样版面复核
