stock_code,exchange,listed_legal_full_name,official_list_name,list_year,event_type,list_type,document_date,match_method,leading_firm_direct_match,temporal_caution,exchange_source_url,moa_source_url
002385,深圳证券交易所,北京大北农科技集团股份有限公司,北京大北农科技集团股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002385,深圳证券交易所,北京大北农科技集团股份有限公司,北京大北农科技集团股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002385,深圳证券交易所,北京大北农科技集团股份有限公司,北京大北农科技集团股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002385,深圳证券交易所,北京大北农科技集团股份有限公司,北京大北农科技集团股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002390,深圳证券交易所,贵州信邦制药股份有限公司,贵州信邦制药股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002390,深圳证券交易所,贵州信邦制药股份有限公司,贵州信邦制药股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002390,深圳证券交易所,贵州信邦制药股份有限公司,贵州信邦制药股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002390,深圳证券交易所,贵州信邦制药股份有限公司,贵州信邦制药股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002424,深圳证券交易所,贵州百灵企业集团制药股份有限公司,贵州百灵企业集团制药股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002424,深圳证券交易所,贵州百灵企业集团制药股份有限公司,贵州百灵企业集团制药股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002424,深圳证券交易所,贵州百灵企业集团制药股份有限公司,贵州百灵企业集团制药股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002424,深圳证券交易所,贵州百灵企业集团制药股份有限公司,贵州百灵企业集团制药股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002431,深圳证券交易所,棕榈生态城镇发展股份有限公司,棕榈生态城镇发展股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002431,深圳证券交易所,棕榈生态城镇发展股份有限公司,棕榈生态城镇发展股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002431,深圳证券交易所,棕榈生态城镇发展股份有限公司,棕榈生态城镇发展股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002458,深圳证券交易所,山东益生种畜禽股份有限公司,山东益生种畜禽股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002458,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002458,深圳证券交易所,山东益生种畜禽股份有限公司,山东益生种畜禽股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002458,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002458,深圳证券交易所,山东益生种畜禽股份有限公司,山东益生种畜禽股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002458,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002458,深圳证券交易所,山东益生种畜禽股份有限公司,山东益生种畜禽股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002458,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002481,深圳证券交易所,烟台双塔食品股份有限公司,烟台双塔食品股份有限公司,2023,replacement,第十次监测递补名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002481,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002507,深圳证券交易所,重庆市涪陵榨菜集团股份有限公司,重庆市涪陵榨菜集团股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002507,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002507,深圳证券交易所,重庆市涪陵榨菜集团股份有限公司,重庆市涪陵榨菜集团股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002507,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002507,深圳证券交易所,重庆市涪陵榨菜集团股份有限公司,重庆市涪陵榨菜集团股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002507,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002507,深圳证券交易所,重庆市涪陵榨菜集团股份有限公司,重庆市涪陵榨菜集团股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002507,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002548,深圳证券交易所,深圳市金新农科技股份有限公司,深圳市金新农科技股份有限公司,2021,recognition,第七批新认定名单,2021-12-22,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002548,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
002557,深圳证券交易所,洽洽食品股份有限公司,洽洽食品股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002557,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002557,深圳证券交易所,洽洽食品股份有限公司,洽洽食品股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002557,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002557,深圳证券交易所,洽洽食品股份有限公司,洽洽食品股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002557,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002566,深圳证券交易所,吉林省集安益盛药业股份有限公司,吉林省集安益盛药业股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002566,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002566,深圳证券交易所,吉林省集安益盛药业股份有限公司,吉林省集安益盛药业股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002566,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002566,深圳证券交易所,吉林省集安益盛药业股份有限公司,吉林省集安益盛药业股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002566,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002566,深圳证券交易所,吉林省集安益盛药业股份有限公司,吉林省集安益盛药业股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002566,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002567,深圳证券交易所,唐人神集团股份有限公司,唐人神集团股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002567,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002567,深圳证券交易所,唐人神集团股份有限公司,唐人神集团股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002567,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002567,深圳证券交易所,唐人神集团股份有限公司,唐人神集团股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002567,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002567,深圳证券交易所,唐人神集团股份有限公司,唐人神集团股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002567,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002582,深圳证券交易所,好想你健康食品股份有限公司,好想你健康食品股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002582,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002582,深圳证券交易所,好想你健康食品股份有限公司,好想你健康食品股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002582,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002582,深圳证券交易所,好想你健康食品股份有限公司,好想你健康食品股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002582,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002650,深圳证券交易所,加加食品集团股份有限公司,加加食品集团股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002650,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002650,深圳证券交易所,加加食品集团股份有限公司,加加食品集团股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002650,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002650,深圳证券交易所,加加食品集团股份有限公司,加加食品集团股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002650,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002650,深圳证券交易所,加加食品集团股份有限公司,加加食品集团股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002650,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002661,深圳证券交易所,陈克明食品股份有限公司,陈克明食品股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002661,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002688,深圳证券交易所,金河生物科技股份有限公司,金河生物科技股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002688,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002688,深圳证券交易所,金河生物科技股份有限公司,金河生物科技股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002688,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002688,深圳证券交易所,金河生物科技股份有限公司,金河生物科技股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002688,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002688,深圳证券交易所,金河生物科技股份有限公司,金河生物科技股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002688,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002696,深圳证券交易所,百洋产业投资集团股份有限公司,百洋产业投资集团股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002696,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002696,深圳证券交易所,百洋产业投资集团股份有限公司,百洋产业投资集团股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002696,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002696,深圳证券交易所,百洋产业投资集团股份有限公司,百洋产业投资集团股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002696,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002702,深圳证券交易所,海欣食品股份有限公司,海欣食品股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002702,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002702,深圳证券交易所,海欣食品股份有限公司,海欣食品股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002702,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002702,深圳证券交易所,海欣食品股份有限公司,海欣食品股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002702,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002702,深圳证券交易所,海欣食品股份有限公司,海欣食品股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002702,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002719,深圳证券交易所,麦趣尔集团股份有限公司,麦趣尔集团股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002719,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002719,深圳证券交易所,麦趣尔集团股份有限公司,麦趣尔集团股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002719,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002719,深圳证券交易所,麦趣尔集团股份有限公司,麦趣尔集团股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002719,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002732,深圳证券交易所,广东燕塘乳业股份有限公司,广东燕塘乳业股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002732,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002732,深圳证券交易所,广东燕塘乳业股份有限公司,广东燕塘乳业股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002732,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002732,深圳证券交易所,广东燕塘乳业股份有限公司,广东燕塘乳业股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002732,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002732,深圳证券交易所,广东燕塘乳业股份有限公司,广东燕塘乳业股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002732,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002772,深圳证券交易所,天水众兴菌业科技股份有限公司,天水众兴菌业科技股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002772,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002772,深圳证券交易所,天水众兴菌业科技股份有限公司,天水众兴菌业科技股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002772,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002772,深圳证券交易所,天水众兴菌业科技股份有限公司,天水众兴菌业科技股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002772,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002772,深圳证券交易所,天水众兴菌业科技股份有限公司,天水众兴菌业科技股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002772,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002847,深圳证券交易所,盐津铺子食品股份有限公司,盐津铺子食品股份有限公司,2019,recognition,第六批新认定名单,2019-11-26,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002847,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf
002847,深圳证券交易所,盐津铺子食品股份有限公司,盐津铺子食品股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002847,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002852,深圳证券交易所,道道全粮油股份有限公司,道道全粮油股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002852,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002852,深圳证券交易所,道道全粮油股份有限公司,道道全粮油股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002852,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002852,深圳证券交易所,道道全粮油股份有限公司,道道全粮油股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002852,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002852,深圳证券交易所,道道全粮油股份有限公司,道道全粮油股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002852,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002873,深圳证券交易所,贵阳新天药业股份有限公司,贵阳新天药业股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002873,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
